station,year,month,longitude,latitude,气温_2m_℃,最高气温_℃,最低气温_℃,气温日较差_℃,露点温度_℃,地表温度_℃,气压_kPa,风速_10m_ms,最大风速_10m_ms,风速_50m_ms,风向_10m_度,相对湿度_%,比湿_gkg,降水量_mm_day,短波辐射_全天空_kWhm2day,长波辐射_全天空_kWhm2day,光合有效辐射_kWhm2day,紫外线指数,总云量_%,蒸散发_mm_day,陆地蒸发_mm_day,根区土壤湿度_01,剖面土壤湿度_01,表层土壤湿度_01,短波辐射_晴空_kWhm2day,SPI_1m,SPI_3m,SPEI_1m,SPEI_3m,NDVI,K指数_℃,Showalter指数_℃,整层水汽通量_kg_ms,温度_℃_850hPa,温度_℃_500hPa,比湿_gkg_850hPa,比湿_gkg_700hPa,month_sin,month_cos,日期
Beihai,2009,3,109.12,21.48,20.93,29.15,10.9,5.98,17.24,22.66,101.19,5.0,16.37,6.0,62.0,80.53,12.63,2.46,10.54,34.82,5.02,1.08,84.81,0.0,1.56,0.62,0.61,0.69,19.44,0.7198,-0.7869,0.8468,-0.9366,0.2947,19.76,-2.74,0.021694,14.02,-7.16,8.811,4.53,1.0,6.123233995736766e-17,2009-03-01
Beihai,2009,4,109.12,21.48,24.37,30.52,16.33,6.13,20.4,25.83,100.88,5.5,12.66,6.67,104.6,79.44,15.07,3.2,13.3,36.16,6.44,1.39,82.67,0.0,2.63,0.66,0.65,0.72,22.97,0.2768,-0.0056,0.408,-0.1532,0.3548,27.39,-7.04,0.022895,15.03,-6.53,10.435,6.271,0.8660254037844387,-0.4999999999999998,2009-04-01
Beihai,2009,5,109.12,21.48,26.69,31.31,21.44,5.12,22.73,28.36,100.7,5.05,14.18,6.01,115.0,79.79,17.35,5.36,16.96,36.79,8.24,1.88,74.2,0.0,2.89,0.67,0.66,0.74,25.74,0.0401,0.2385,0.3687,0.545,0.372,29.04,-9.2,0.018701,16.64,-4.58,11.468,7.353,0.49999999999999994,-0.8660254037844387,2009-05-01
Beihai,2009,6,109.12,21.48,28.57,31.9,24.19,3.0,25.66,29.17,100.14,4.65,10.77,5.69,183.0,84.64,20.76,5.34,18.16,37.6,8.87,2.03,79.11,0.0,2.92,0.8,0.77,0.86,25.82,-1.0929,-0.7781,-0.7889,-0.3826,0.3934,30.28,-12.94,0.025868,19.92,-3.19,12.222,7.44,1.2246467991473532e-16,-1.0,2009-06-01
Beihai,2009,7,109.12,21.48,29.18,32.82,26.8,3.24,25.94,29.89,100.15,5.0,13.31,6.08,174.0,82.97,21.06,8.87,18.45,37.86,9.03,2.16,72.5,0.0,4.45,0.91,0.87,0.92,26.19,-0.2128,-0.777,-0.086,-0.5194,0.3426,29.4,-12.47,0.024111,19.86,-2.29,12.416,7.525,-0.4999999999999997,-0.8660254037844388,2009-07-01
Beihai,2009,8,109.12,21.48,29.15,32.91,26.16,3.32,25.84,29.62,100.25,3.92,19.23,4.78,116.6,82.7,20.93,11.89,19.13,37.71,9.24,2.21,68.2,0.0,3.8,0.97,0.94,0.96,24.73,-0.0639,-0.8136,-0.28,-0.5848,0.3555,29.91,-13.63,0.005038,20.41,-3.27,12.269,7.078,-0.8660254037844385,-0.5000000000000004,2009-08-01
Beihai,2009,9,109.12,21.48,28.54,33.54,22.66,4.32,25.07,29.35,100.52,4.89,13.04,5.91,59.2,81.91,19.95,11.67,17.5,37.38,8.39,1.87,63.49,0.0,4.16,0.95,0.92,0.94,22.49,0.9949,0.3904,1.0163,0.3425,0.45,28.22,-11.91,0.023155,19.31,-3.48,11.936,6.529,-1.0,-1.8369701987210297e-16,2009-09-01
Beihai,2009,10,109.12,21.48,25.85,31.44,20.87,5.9,21.63,26.75,101.01,4.62,13.04,5.57,54.1,78.54,16.15,3.57,14.92,35.66,6.94,1.38,49.5,0.0,3.72,0.9,0.86,0.91,18.48,-0.0027,0.3997,-0.0036,0.4536,0.4703,23.32,-2.97,0.014948,16.5,-3.81,9.302,6.474,-0.8660254037844386,0.5000000000000001,2009-10-01
Beihai,2009,11,109.12,21.48,19.25,28.1,7.66,7.41,14.39,21.44,101.61,5.71,13.16,6.84,34.9,74.98,10.84,0.79,13.49,32.53,6.26,1.26,53.99,0.0,2.79,0.79,0.77,0.84,17.18,-0.6102,0.3237,0.1168,0.3419,0.4406,10.42,6.56,0.010167,12.07,-4.78,6.705,3.934,-0.5000000000000004,0.8660254037844384,2009-11-01
Beihai,2009,12,109.12,21.48,17.58,25.8,9.07,6.56,13.7,19.28,101.68,4.92,14.71,5.98,59.7,79.14,10.04,0.65,9.22,32.49,4.28,0.76,71.29,0.0,1.51,0.7,0.68,0.75,14.45,0.0039,-0.425,0.08,-0.3358,0.2035,9.9,5.18,0.013372,9.42,-7.68,7.108,2.845,-2.4492935982947064e-16,1.0,2009-12-01
Beihai,2010,1,109.12,21.48,16.98,24.9,8.32,6.43,13.92,18.48,101.75,5.03,11.27,6.12,53.7,83.04,10.13,2.21,7.31,33.46,3.62,0.82,89.04,0.0,1.48,0.71,0.69,0.77,16.0,0.7114,-0.0875,0.7783,0.2766,0.199,14.21,3.09,0.017445,10.55,-6.5,8.036,3.713,0.49999999999999994,0.8660254037844387,2010-01-01
Beihai,2010,2,109.12,21.48,18.85,28.03,7.29,6.23,15.6,20.72,101.29,5.01,12.5,6.25,89.3,82.35,11.67,0.38,11.39,32.65,5.41,1.15,65.09,0.0,1.71,0.68,0.67,0.73,18.62,-1.0156,-0.2015,-0.793,-0.0001,0.3878,14.48,-0.77,0.02353,13.35,-8.1,7.871,2.998,0.8660254037844386,0.5000000000000001,2010-02-01
Beihai,2010,3,109.12,21.48,20.6,28.84,9.03,6.59,16.0,22.36,101.33,5.02,15.37,6.21,75.7,76.52,11.83,0.15,13.66,33.2,6.13,1.15,61.61,0.0,1.53,0.6,0.6,0.66,18.72,0.025500000000000078,-0.932,-1.7559,-0.9017,0.1316,18.46,-1.54,0.02106,14.22,-7.02,8.293,4.343,1.0,6.123233995736766e-17,2010-03-01
Beihai,2010,4,109.12,21.48,23.42,29.42,14.81,5.6,19.95,24.96,101.04,5.22,11.51,6.37,92.9,81.59,14.73,4.56,12.19,36.02,5.92,1.28,79.28,0.0,2.11,0.63,0.62,0.7,22.28,1.0666,-0.4263,1.2685,-0.0437,0.1756,27.81,-8.41,0.029122,15.94,-5.95,10.87,6.454,0.8660254037844387,-0.4999999999999998,2010-04-01
Beihai,2010,5,109.12,21.48,27.78,32.18,22.41,4.67,24.02,29.29,100.46,4.48,12.16,5.38,161.5,80.82,18.8,2.21,18.05,37.54,8.72,1.92,73.81,0.0,2.6,0.66,0.65,0.71,24.98,-1.533,-1.1748,-1.6505,-0.7366,0.2854,30.39,-13.35,0.034113,19.09,-3.42,12.625,7.403,0.49999999999999994,-0.8660254037844387,2010-05-01
Beihai,2010,6,109.12,21.48,28.58,32.32,23.34,3.24,25.57,29.38,100.39,5.12,10.43,6.22,181.5,84.14,20.63,7.17,15.27,37.84,7.54,1.76,92.28,0.0,2.87,0.76,0.74,0.83,25.21,-0.5088,-0.7921,-0.1903,-0.4481,0.3032,32.12,-14.02,0.032654,19.65,-3.22,12.746,8.271,1.2246467991473532e-16,-1.0,2010-06-01
Beihai,2010,7,109.12,21.48,29.5,33.07,26.0,3.64,26.05,30.1,100.38,5.67,14.65,6.95,163.6,82.19,21.16,6.22,20.33,37.92,9.88,2.35,77.78,0.0,3.42,0.8,0.78,0.85,26.39,-1.1829,-1.5207,-1.0618,-1.2801,0.3174,30.41,-13.54,0.033626,20.31,-3.17,12.313,7.469,-0.4999999999999997,-0.8660254037844388,2010-07-01
Beihai,2010,8,109.12,21.48,28.64,32.59,25.35,3.25,25.65,29.37,100.52,4.13,10.03,5.06,127.6,84.1,20.62,12.17,18.04,37.69,8.83,2.1,74.47,0.0,3.64,0.95,0.91,0.95,25.11,0.035,-0.9151,-0.0614,-0.6735,0.2891,31.36,-13.05,0.017274,19.51,-3.23,12.414,7.968,-0.8660254037844385,-0.5000000000000004,2010-08-01
Beihai,2010,9,109.12,21.48,28.22,32.4,25.11,3.56,25.03,28.89,100.64,3.74,9.93,4.6,154.9,83.21,19.86,11.21,16.39,37.23,7.87,1.72,69.1,0.0,3.91,0.98,0.95,0.96,22.55,0.8933,-0.0901,0.9498,-0.074,0.5226,30.47,-11.74,0.00602,19.36,-3.52,11.832,7.471,-1.0,-1.8369701987210297e-16,2010-09-01
Beihai,2010,10,109.12,21.48,23.87,30.87,13.25,5.93,20.29,25.14,101.08,6.61,11.75,7.92,38.6,81.11,15.24,3.17,15.15,34.68,7.2,1.52,59.71,0.0,3.91,0.93,0.89,0.92,19.61,-0.1347,0.3133,0.1287,0.5622,0.4228,22.98,-2.66,0.023416,15.16,-4.42,9.453,6.57,-0.8660254037844386,0.5000000000000001,2010-10-01
Beihai,2010,11,109.12,21.48,20.45,26.56,14.25,7.69,15.79,21.57,101.5,4.74,8.97,5.85,40.1,75.88,11.17,0.15,13.54,32.41,6.13,1.12,51.25,0.0,2.39,0.78,0.75,0.82,15.85,-1.7114,0.0891,-1.0652,0.2294,0.451,11.4,7.14,0.012258,12.18,-6.0,5.912,4.104,-0.5000000000000004,0.8660254037844384,2010-11-01
Beihai,2010,12,109.12,21.48,17.86,26.8,4.38,7.9,12.41,19.51,101.42,5.06,14.92,6.17,46.5,72.49,9.45,0.7,11.2,31.37,5.14,0.94,53.98,0.0,1.63,0.68,0.67,0.73,15.02,0.0696,-0.7279,0.072,-0.4513,0.3495,10.7,8.47,0.012151,10.83,-5.92,5.913,4.152,-2.4492935982947064e-16,1.0,2010-12-01
Beihai,2011,1,109.12,21.48,12.14,20.77,5.58,7.25,6.44,15.33,102.01,6.71,12.16,7.66,25.6,69.79,6.02,0.24,7.79,30.96,3.71,0.75,87.49,0.0,1.15,0.63,0.63,0.69,15.76,-0.9719,-1.3935,0.1174,-0.6443,0.3622,4.83,12.67,0.012153,5.45,-7.81,5.436,3.278,0.49999999999999994,0.8660254037844387,2011-01-01
Beihai,2011,2,109.12,21.48,17.09,25.18,8.22,6.5,13.37,18.81,101.43,4.42,11.72,5.43,69.4,79.73,9.73,1.27,9.2,32.9,4.41,0.97,80.26,0.0,1.28,0.61,0.6,0.68,18.31,0.1427,-0.9312,0.4667,-0.0763,0.3459,10.81,3.2,0.014814,10.39,-8.2,7.337,2.825,0.8660254037844386,0.5000000000000001,2011-02-01
Beihai,2011,3,109.12,21.48,17.78,26.14,9.79,6.76,13.07,20.06,101.65,5.51,14.52,6.41,40.5,75.2,9.51,1.91,8.54,33.66,4.25,0.99,93.4,0.0,1.59,0.62,0.61,0.69,20.8,0.2363,-0.561,1.1357,0.5694,0.0349,14.89,5.65,0.015278,9.81,-7.68,6.754,4.689,1.0,6.123233995736766e-17,2011-03-01
Beihai,2011,4,109.12,21.48,23.8,29.58,16.84,6.52,19.02,25.67,101.1,4.14,9.26,5.1,132.8,75.99,13.75,0.78,15.91,35.11,7.41,1.54,68.84,0.0,1.66,0.57,0.57,0.61,22.67,-2.1211,-1.0307,-1.343,-0.1181,0.3158,22.87,-4.19,0.016526,14.78,-5.85,9.647,5.277,0.8660254037844387,-0.4999999999999998,2011-04-01
Beihai,2011,5,109.12,21.48,26.37,32.01,18.8,5.52,21.96,27.92,100.63,4.22,10.44,5.09,114.3,77.83,16.65,5.78,18.34,36.27,8.75,1.94,68.68,0.0,3.22,0.69,0.67,0.76,25.5,0.1954,-0.5485,0.5314,0.2524,0.3555,25.12,-8.06,0.015577,17.2,-4.3,10.894,6.109,0.49999999999999994,-0.8660254037844387,2011-05-01
Beihai,2011,6,109.12,21.48,28.91,33.28,25.34,3.27,25.55,29.8,100.14,4.92,15.74,5.98,174.8,82.59,20.61,10.16,17.92,37.76,8.75,2.08,82.27,0.0,2.91,0.74,0.72,0.8,25.92,0.2564,-0.2067,0.4068,0.1536,0.329,33.95,-15.58,0.030428,19.91,-2.76,13.446,9.003,1.2246467991473532e-16,-1.0,2011-06-01
Beihai,2011,7,109.12,21.48,29.08,32.59,26.6,3.26,25.61,29.76,100.15,4.43,15.08,5.38,186.5,81.89,20.66,6.91,19.08,37.79,9.19,2.15,65.07,0.0,4.46,0.94,0.9,0.93,25.06,-0.9066,-0.2702,-0.6856,-0.0832,0.3708,30.48,-13.1,0.013666,20.1,-2.92,12.322,7.641,-0.4999999999999997,-0.8660254037844388,2011-07-01
Beihai,2011,8,109.12,21.48,28.85,33.79,25.2,3.62,25.17,29.77,100.38,3.37,9.46,4.11,158.8,80.97,20.08,7.15,20.02,37.63,9.62,2.26,65.76,0.0,4.26,0.95,0.91,0.94,24.84,-2.0486,-1.1652,-1.656,-0.9666,0.3929,29.19,-12.27,0.009355,19.62,-3.69,11.874,6.852,-0.8660254037844385,-0.5000000000000004,2011-08-01
Beihai,2011,9,109.12,21.48,27.78,33.04,20.23,5.05,23.89,28.91,100.47,5.55,11.600000000000001,6.7,66.7,79.97,18.7,6.57,17.14,37.19,8.15,1.75,66.63,0.0,4.13,0.86,0.83,0.89,22.07,-0.3322,-1.8343,-0.3025,-1.5899,0.5345,30.83,-11.68,0.025033,18.39,-3.5,12.205,7.991,-1.0,-1.8369701987210297e-16,2011-09-01
Beihai,2011,10,109.12,21.48,24.37,30.0,18.08,5.85,20.94,25.38,101.15,5.09,13.74,6.15,51.0,81.92,15.52,5.3,14.37,35.4,6.86,1.46,60.32,0.0,3.79,0.93,0.89,0.93,19.46,0.4746,-0.9518,0.5835,-0.7493,0.3681,24.84,-4.07,0.019575,15.04,-5.42,9.671,6.65,-0.8660254037844386,0.5000000000000001,2011-10-01
Beihai,2011,11,109.12,21.48,22.69,29.05,14.93,6.61,18.84,23.74,101.35,4.54,12.58,5.6,49.1,79.72,13.61,2.02,13.48,33.9,6.3,1.2,54.12,0.0,2.84,0.82,0.8,0.87,16.8,0.2583,-0.0033,0.2451,0.0397,0.4228,20.49,-1.47,0.016502,13.82,-7.7,8.142,4.539,-0.5000000000000004,0.8660254037844384,2011-11-01
Beihai,2011,12,109.12,21.48,15.34,24.04,7.07,7.96,9.25,16.98,101.96,6.2,12.15,7.48,30.7,68.62,7.4,0.82,11.31,30.31,5.07,0.88,58.94,0.0,1.95,0.74,0.72,0.8,14.38,0.215,0.3295,0.5726,0.3525,0.583,5.55,13.14,0.011273,8.59,-5.09,5.164,3.917,-2.4492935982947064e-16,1.0,2011-12-01
Beihai,2012,1,109.12,21.48,14.35,23.19,5.33,6.39,10.88,16.32,101.75,5.27,12.06,6.23,35.7,80.44,8.26,1.69,5.67,32.8,2.87,0.71,96.59,0.0,1.36,0.71,0.69,0.77,15.82,0.4431,0.19,0.7441,0.4435,0.017,10.26,7.41,0.017662,8.58,-6.54,6.979,3.628,0.49999999999999994,0.8660254037844387,2012-01-01
Beihai,2012,2,109.12,21.48,16.37,25.63,7.95,6.66,12.87,18.16,101.42,5.22,10.61,6.23,45.0,80.64,9.46,0.81,7.37,33.62,3.67,0.85,92.11,0.0,1.58,0.68,0.67,0.74,18.15,-0.3022,-0.1651,0.2611,0.5144,0.1479,9.52,4.4,0.017762,10.74,-6.82,7.276,2.992,0.8660254037844386,0.5000000000000001,2012-02-01
Beihai,2012,3,109.12,21.48,20.68,27.55,10.5,6.21,16.94,22.02,101.23,5.04,14.25,6.3,83.9,80.38,12.3,1.32,10.81,34.76,5.13,1.1,84.37,0.0,1.95,0.66,0.65,0.72,19.43,-0.4005,-0.2985,-0.2745,0.4126,0.1329,21.9,-1.82,0.022691,13.83,-6.93,8.598,5.286,1.0,6.123233995736766e-17,2012-03-01
Beihai,2012,4,109.12,21.48,25.4,32.21,17.58,5.6,21.86,26.68,100.72,4.27,13.66,5.29,168.3,81.72,16.52,2.64,16.9,36.01,8.01,1.66,70.99,0.0,2.26,0.64,0.63,0.7,23.25,-0.114,-0.568,-0.2741,-0.4362,0.2981,27.99,-10.38,0.028777,17.83,-6.33,10.763,5.743,0.8660254037844387,-0.4999999999999998,2012-04-01
Beihai,2012,5,109.12,21.48,28.69,32.73,23.75,4.2,25.03,29.91,100.38,4.2,9.25,5.05,150.5,81.27,19.93,8.54,18.5,37.58,8.97,1.96,76.13,0.0,3.05,0.71,0.7,0.78,25.48,1.0658,0.6588,0.8527,0.5117,0.1925,33.1,-14.23,0.022048,19.39,-3.75,12.724,8.327,0.49999999999999994,-0.8660254037844387,2012-05-01
Beihai,2012,6,109.12,21.48,28.63,32.87,24.38,3.17,26.01,29.02,99.93,5.51,12.73,6.76,199.2,85.93,21.21,10.41,14.47,38.28,7.2,1.64,92.45,0.0,3.89,0.93,0.89,0.94,25.02,0.3131,0.6554,0.4846,0.5811,0.3909,35.11,-16.8,0.013803,19.82,-2.48,14.079,9.662,1.2246467991473532e-16,-1.0,2012-06-01
Beihai,2012,7,109.12,21.48,28.9,32.48,26.08,2.82,25.83,29.43,100.13,4.79,14.53,5.89,177.8,83.74,20.94,9.46,18.74,37.57,9.2,2.24,75.75,0.0,4.1,0.95,0.91,0.94,26.42,-0.0246,0.5244,0.1301,0.4795,0.4066,31.79,-13.84,0.025486,19.74,-3.16,12.665,8.182,-0.4999999999999997,-0.8660254037844388,2012-07-01
Beihai,2012,8,109.12,21.48,28.93,32.92,24.93,3.25,25.86,29.39,100.13,3.75,20.33,4.62,198.1,83.8,20.99,14.42,17.25,37.77,8.36,1.91,77.32,0.0,3.93,0.99,0.97,0.97,24.2,0.7792,0.4149,0.7676,0.5569,0.385,31.32,-13.23,0.005273,20.04,-3.0,12.363,7.863,-0.8660254037844385,-0.5000000000000004,2012-08-01
Beihai,2012,9,109.12,21.48,27.33,31.56,21.19,5.02,23.44,28.49,100.81,4.17,11.22,5.03,69.9,80.0,18.14,4.91,18.11,36.54,8.62,1.87,65.59,0.0,4.42,0.94,0.9,0.93,22.47,-0.9157,-0.1976,-0.7962,-0.051,0.4908,27.63,-7.3,0.012173,17.56,-3.84,10.631,7.482,-1.0,-1.8369701987210297e-16,2012-09-01
Beihai,2012,10,109.12,21.48,25.83,30.07,18.07,5.6,21.24,27.3,101.17,4.72,12.58,5.68,84.9,76.79,15.76,7.3,14.82,35.33,6.83,1.36,40.62,0.0,3.34,0.79,0.76,0.84,18.59,0.9111,0.3568,0.8443,0.531,0.431,22.42,-2.52,0.013931,15.77,-4.34,9.189,6.09,-0.8660254037844386,0.5000000000000001,2012-10-01
Beihai,2012,11,109.12,21.48,22.04,27.65,13.57,6.16,19.13,23.42,101.28,5.07,14.62,6.18,72.6,84.22,14.01,3.98,9.96,35.24,4.87,1.08,80.88,0.0,2.91,0.86,0.82,0.89,16.7,1.0717,0.3661,1.0772,0.3745,0.4944,25.67,-5.96,0.022872,14.5,-6.66,10.153,5.854,-0.5000000000000004,0.8660254037844384,2012-11-01
Beihai,2012,12,109.12,21.48,17.38,26.0,4.93,6.74,13.89,19.1,101.61,5.83,15.45,7.04,47.5,80.99,10.34,0.65,9.16,33.26,4.38,0.95,80.81,0.0,2.27,0.83,0.8,0.87,15.2,0.0039,1.015,0.1238,0.896,0.1486,13.96,3.63,0.016312,10.74,-6.47,7.743,3.75,-2.4492935982947064e-16,1.0,2012-12-01
Beihai,2013,1,109.12,21.48,15.1,24.14,7.33,6.26,11.73,16.72,101.85,5.19,11.17,6.31,42.9,81.16,8.72,0.9,8.15,32.41,3.88,0.87,83.53,0.0,1.54,0.75,0.73,0.8,15.61,-0.1015,0.4606,0.3326,0.5925,0.2713,7.12,8.84,0.012061,8.41,-6.3,6.541,3.065,0.49999999999999994,0.8660254037844387,2013-01-01
Beihai,2013,2,109.12,21.48,19.2,25.67,8.77,6.51,16.2,20.56,101.52,4.66,10.57,5.81,80.2,83.49,11.61,0.47,8.88,34.36,4.43,1.17,88.93,0.0,1.86,0.7,0.68,0.75,19.14,-0.839,-1.0189,-0.786,-0.7429,0.1268,13.72,-0.42,0.020806,12.7,-6.26,8.743,3.498,0.8660254037844386,0.5000000000000001,2013-02-01
Beihai,2013,3,109.12,21.48,22.6,29.24,10.62,6.51,18.67,24.09,101.18,4.5,11.61,5.54,108.8,79.51,13.66,2.36,13.29,35.09,6.15,1.26,69.08,0.0,1.99,0.63,0.62,0.69,19.35,0.6376,-0.3432,0.1602,-0.2602,0.3803,24.03,-5.44,0.020045,15.03,-8.13,9.124,4.626,1.0,6.123233995736766e-17,2013-03-01
Beihai,2013,4,109.12,21.48,23.86,30.44,15.31,5.1,20.76,25.21,100.86,4.59,16.31,5.62,104.2,83.43,15.54,5.72,13.51,36.29,6.5,1.44,82.44,0.0,2.73,0.73,0.71,0.8,22.02,1.6265,1.0119,1.6554,0.9933,0.1376,27.13,-8.42,0.025101,15.83,-6.31,10.772,6.155,0.8660254037844387,-0.4999999999999998,2013-04-01
Beihai,2013,5,109.12,21.48,27.31,32.54,20.44,3.99,24.38,28.06,100.5,4.58,10.24,5.62,163.5,84.46,19.25,4.81,16.75,37.22,8.16,1.83,78.23,0.0,3.28,0.81,0.78,0.86,25.37,-0.1762,0.7364,0.0887,0.7835,0.3522,31.49,-12.99,0.030487,18.95,-4.51,12.101,7.437,0.49999999999999994,-0.8660254037844387,2013-05-01
Beihai,2013,6,109.12,21.48,28.75,32.84,21.25,3.79,25.17,29.5,100.21,5.2,14.34,6.31,169.6,81.4,20.18,6.62,19.83,37.41,9.64,2.23,69.98,0.0,4.23,0.88,0.84,0.9,26.55,-0.6723,-0.1318,-0.3776,0.1409,0.5116,31.1,-14.06,0.020935,19.31,-3.05,12.969,7.941,1.2246467991473532e-16,-1.0,2013-06-01
Beihai,2013,7,109.12,21.48,28.57,32.63,26.3,2.98,25.68,29.19,100.3,4.85,11.75,5.93,158.0,84.65,20.71,15.66,17.57,37.61,8.66,2.04,77.92,0.0,3.92,0.94,0.91,0.94,26.41,1.5992,0.3625,1.5045,0.4571,0.1843,31.24,-12.51,0.029897,19.17,-3.49,12.229,8.034,-0.4999999999999997,-0.8660254037844388,2013-07-01
Beihai,2013,8,109.12,21.48,28.81,32.18,25.88,3.04,25.73,29.19,100.15,4.67,18.5,5.7,183.6,83.75,20.81,11.0,16.95,37.63,8.31,1.92,76.53,0.0,3.82,0.99,0.96,0.97,25.18,-0.3889,0.2893,-0.5068,0.4804,0.3063,32.61,-14.86,0.012617,19.94,-3.42,12.888,8.133,-0.8660254037844385,-0.5000000000000004,2013-08-01
Beihai,2013,9,109.12,21.48,27.7,32.23,20.59,4.55,24.54,28.45,100.62,4.71,11.68,5.7,64.9,83.33,19.34,10.33,16.04,37.0,7.73,1.7,77.13,0.0,4.48,0.97,0.94,0.95,22.5,0.6911,1.119,0.8034,1.2362,0.5909,30.06,-11.36,0.021693,18.52,-3.93,11.852,7.414,-1.0,-1.8369701987210297e-16,2013-09-01
Beihai,2013,10,109.12,21.48,24.5,30.86,16.77,6.72,19.9,25.65,101.24,5.17,11.35,6.26,39.6,76.77,14.6,0.63,15.96,34.52,7.38,1.42,48.47,0.0,3.34,0.82,0.79,0.86,18.84,-1.5522,-0.4348,-1.0716,-0.1437,0.3469,22.51,0.08,0.017464,15.04,-5.11,8.092,6.545,-0.8660254037844386,0.5000000000000001,2013-10-01
Beihai,2013,11,109.12,21.48,21.16,29.13,11.65,6.56,16.91,22.4,101.5,6.11,17.32,7.41,48.7,77.78,12.27,8.76,11.06,33.85,5.28,1.08,74.31,0.0,2.69,0.8,0.78,0.85,16.93,2.3145,0.8276,2.1452,0.9274,0.5406,21.16,1.7,0.016919,12.79,-5.94,7.961,5.894,-0.5000000000000004,0.8660254037844384,2013-11-01
Beihai,2013,12,109.12,21.48,14.18,23.51,5.76,8.27,9.08,15.7,101.83,5.61,13.58,6.83,29.5,73.17,7.29,4.45,11.68,28.27,5.05,0.83,37.96,0.0,2.18,0.85,0.82,0.89,14.33,2.4041,1.2894,2.1333,1.4024,0.308,-3.05,15.54,0.011171,6.67,-6.63,4.243,2.472,-2.4492935982947064e-16,1.0,2013-12-01
Beihai,2014,1,109.12,21.48,15.41,22.3,6.4,7.61,11.26,16.17,101.89,4.69,10.3,5.93,55.5,77.95,8.47,0.04,13.29,29.26,5.83,1.06,39.92,0.0,2.11,0.81,0.79,0.86,15.75,-1.8162,1.9698,-3.09,1.7417,0.3824,-4.08,11.47,0.006872,7.98,-7.49,5.095,1.63,0.49999999999999994,0.8660254037844387,2014-01-01
Beihai,2014,2,109.12,21.48,16.19,24.2,5.21,7.27,12.61,18.18,101.51,5.22,12.95,6.28,59.9,80.37,9.5,0.58,8.89,32.73,4.31,0.97,84.72,0.0,1.83,0.72,0.7,0.77,18.42,-0.6542,0.6775,0.1239,0.9835,0.2225,9.95,6.8,0.016145,9.6,-6.03,7.047,3.278,0.8660254037844386,0.5000000000000001,2014-02-01
Beihai,2014,3,109.12,21.48,20.63,28.24,13.5,6.02,17.62,22.01,101.33,4.51,12.18,5.56,83.9,83.52,12.66,1.53,10.33,34.84,4.92,1.04,83.31,0.0,1.9,0.68,0.66,0.73,19.2,-0.1551,-1.3778,-0.0166,-0.6381,0.1647,24.48,-6.0,0.024699,13.9,-8.63,9.595,4.842,1.0,6.123233995736766e-17,2014-03-01
Beihai,2014,4,109.12,21.48,25.23,29.74,20.06,4.96,22.17,26.29,100.94,4.46,7.94,5.58,121.5,83.68,16.7,4.28,12.12,37.02,5.8,1.17,87.12,0.0,2.62,0.71,0.69,0.76,20.92,0.9181,0.1779,0.7654,0.4119,0.0782,29.46,-11.01,0.027241,16.29,-5.97,11.78,6.572,0.8660254037844387,-0.4999999999999998,2014-04-01
Beihai,2014,5,109.12,21.48,28.07,33.27,19.96,4.66,24.32,29.19,100.55,4.43,11.53,5.39,180.1,80.7,19.19,3.21,18.37,37.3,8.89,1.91,77.48,0.0,2.76,0.7,0.69,0.76,25.23,-0.9212,-0.399,-0.8518,-0.3238,0.3404,33.52,-15.17,0.034652,19.35,-4.31,12.891,7.976,0.49999999999999994,-0.8660254037844387,2014-05-01
Beihai,2014,6,109.12,21.48,29.53,33.22,26.06,3.16,26.27,30.12,100.07,4.16,9.16,5.08,190.4,83.04,21.53,12.85,18.35,38.19,8.96,2.04,83.92,0.0,3.59,0.9,0.86,0.91,25.64,0.8245,0.422,0.7765,0.3658,0.429,34.26,-16.84,0.015322,20.52,-2.34,13.865,9.278,1.2246467991473532e-16,-1.0,2014-06-01
Beihai,2014,7,109.12,21.48,29.49,32.52,26.58,2.99,26.27,29.98,100.2,4.21,10.79,5.15,160.5,83.03,21.47,11.29,19.49,38.0,9.53,2.3,78.67,0.0,3.74,0.98,0.95,0.96,26.19,0.5134,0.3706,0.4849,0.265,0.3105,32.37,-15.35,0.020719,20.47,-2.95,13.057,8.167,-0.4999999999999997,-0.8660254037844388,2014-07-01
Beihai,2014,8,109.12,21.48,28.75,32.52,24.98,2.7,25.88,29.19,100.39,4.26,12.42,5.26,188.6,84.67,20.96,16.0,16.89,37.62,8.35,2.01,79.18,0.0,3.54,0.99,0.97,0.97,25.28,1.2571,1.1828,1.5944,1.0538,0.445,33.27,-15.08,0.017531,19.86,-3.13,13.121,8.542,-0.8660254037844385,-0.5000000000000004,2014-08-01
Beihai,2014,9,109.12,21.48,28.41,31.63,22.03,3.78,24.83,29.17,100.55,3.89,10.530000000000001,4.71,113.7,81.38,19.7,9.05,18.57,36.98,8.91,1.99,54.15,0.0,3.91,0.98,0.94,0.95,23.3,0.3757,1.0262,0.3447,0.9926,0.4654,29.96,-11.86,0.010264,18.9,-3.35,12.1315,7.5339,-1.0,-1.8369701987210297e-16,2014-09-01
