station,longitude,latitude,year,month,date,月降水量_mm,月PET_mm,SPI_1m,SPI_3m,SPI_6m,SPI_12m,SPEI_1m,SPEI_3m,SPEI_6m,SPEI_12m
Guilin,110.3,25.28,2009,12,2009-12,48.36,11.56,0.3176,-0.7431,0.0312,-0.7719,0.4234,-0.3406,0.0479,-0.7028
Guilin,110.3,25.28,2010,1,2010-01,111.6,12.72,1.0222,0.0972,-1.1841,-0.4533,0.994,0.2479,-1.2288,-0.3403
Guilin,110.3,25.28,2010,2,2010-02,7.0,21.0,-2.6499,-0.261,-1.1502,-0.5697,-1.7472,-0.4665,-1.3112,-0.4275
Guilin,110.3,25.28,2010,3,2010-03,39.37,39.51,-2.4467,-1.8171,-1.7151,-0.9629,-2.0261,-1.9263,-3.09,-0.8937
Guilin,110.3,25.28,2010,4,2010-04,293.1,57.19,0.9914,-0.6316,-0.5026,-0.5574,1.0878,-0.4364,-0.0843,-0.3219
Guilin,110.3,25.28,2010,5,2010-05,216.07,109.17,-0.9815,-0.6565,-0.6963,-0.6245,-0.9267,-0.3953,-0.4834,-0.3506
Guilin,110.3,25.28,2010,6,2010-06,466.8,115.03,0.5579,0.4268,-0.2115,-0.1811,0.669,0.6864,0.1373,0.04
Guilin,110.3,25.28,2010,7,2010-07,128.03,145.51,-0.5195,-0.4516,-0.6414,-1.033,-0.3939,-0.3289,-0.3673,-0.8745
Guilin,110.3,25.28,2010,8,2010-08,52.08,134.18,-1.4548,-0.473,-0.7452,-1.0175,-1.2577,-0.2032,-0.5101,-0.8378
Guilin,110.3,25.28,2010,9,2010-09,139.8,108.06,0.8802,-0.7006,-0.1581,-0.7602,0.8582,-0.59,0.0553,-0.5397
Guilin,110.3,25.28,2010,10,2010-10,21.7,57.88,-0.8081,-0.4982,-0.7555,-0.8349,-0.3094,-0.3819,-0.43,-0.5407
Guilin,110.3,25.28,2010,11,2010-11,33.9,31.57,-0.6764,-0.2282,-0.5938,-0.8426,-0.5024,0.0572,-0.2202,-0.622
Guilin,110.3,25.28,2010,12,2010-12,121.52,14.55,1.8947,0.0528,-0.5263,-0.5521,1.6549,0.4396,-0.3518,-0.3286
Guilin,110.3,25.28,2011,1,2011-01,37.82,0.54,-0.5826,0.0228,-0.4178,-0.8351,-0.4554,0.1847,-0.1825,-0.5083
Guilin,110.3,25.28,2011,2,2011-02,50.4,18.59,-0.4216,0.4076,-0.0967,-0.6996,-0.5886,0.3593,0.2195,-0.3457
Guilin,110.3,25.28,2011,3,2011-03,98.27,23.1,-0.6592,-1.3021,-0.81,-0.4671,-0.2825,-0.7802,-0.1963,-0.0273
Guilin,110.3,25.28,2011,4,2011-04,71.4,68.31,-1.8488,-1.9946,-1.4608,-1.2734,-1.5452,-1.8072,-1.3618,-1.0269
Guilin,110.3,25.28,2011,5,2011-05,251.72,94.94,-0.4719,-1.8338,-1.3094,-1.0863,-0.17,-1.7236,-0.911,-0.6376
Guilin,110.3,25.28,2011,6,2011-06,366.0,134.43,-0.3143,-1.3565,-1.5343,-1.4157,-0.276,-1.3961,-1.6113,-1.2059
Guilin,110.3,25.28,2011,7,2011-07,62.0,146.48,-1.4615,-1.2152,-1.7777,-1.5179,-1.4159,-1.0414,-1.8173,-1.243
Guilin,110.3,25.28,2011,8,2011-08,74.09,131.07,-0.9121,-1.3679,-2.0436,-1.5513,-0.7394,-1.3121,-1.9036,-1.2459
Guilin,110.3,25.28,2011,9,2011-09,83.1,100.8,0.0129,-1.6147,-2.0711,-1.8358,0.1181,-1.3436,-1.9557,-1.6295
Guilin,110.3,25.28,2011,10,2011-10,89.59,61.82,0.9289,-0.1873,-1.2646,-1.6766,0.996,-0.049,-1.0603,-1.4595
Guilin,110.3,25.28,2011,11,2011-11,30.6,46.83,-0.7665,-0.1492,-1.3071,-1.6687,-1.021,0.0235,-1.3059,-1.4014
Guilin,110.3,25.28,2011,12,2011-12,14.26,8.97,-1.1527,-0.4698,-1.4188,-2.0741,-0.7148,-0.1418,-1.194,-1.9042
Guilin,110.3,25.28,2012,1,2012-01,106.02,4.39,0.9321,-0.4773,-0.4789,-1.8895,1.0523,-0.5258,-0.2852,-2.1722
Guilin,110.3,25.28,2012,2,2012-02,63.22,11.29,-0.0785,0.0097,-0.2431,-1.91,-0.0963,0.086,0.0693,-2.2542
Guilin,110.3,25.28,2012,3,2012-03,134.23,38.29,0.0725,0.3746,-0.1758,-1.7488,0.1131,0.5979,0.19,-1.8778
Guilin,110.3,25.28,2012,4,2012-04,189.0,78.43,-0.0313,-0.1864,-0.5186,-1.1743,-0.1245,-0.0892,-0.2673,-1.0596
Guilin,110.3,25.28,2012,5,2012-05,238.7,116.69,-0.6519,-0.5438,-0.4906,-1.1697,-0.6693,-0.5293,-0.3183,-1.4604
Guilin,110.3,25.28,2012,6,2012-06,390.6,129.2,-0.088,-0.5015,-0.269,-1.0481,-0.0198,-0.4052,-0.0239,-0.9164
Guilin,110.3,25.28,2012,7,2012-07,155.0,143.14,-0.2357,-0.5993,-0.5567,-0.67,-0.1053,-0.56,-0.407,-0.5224
Guilin,110.3,25.28,2012,8,2012-08,98.58,139.34,-0.4288,-0.4885,-0.6986,-0.6481,-0.4471,-0.311,-0.6609,-0.5351
Guilin,110.3,25.28,2012,9,2012-09,121.8,91.4,0.6351,-0.2804,-0.62,-0.5518,0.8403,-0.11,-0.5214,-0.3832
Guilin,110.3,25.28,2012,10,2012-10,42.78,69.66,-0.0736,-0.0443,-0.6409,-0.7615,-0.0475,0.0293,-0.4115,-0.6216
Guilin,110.3,25.28,2012,11,2012-11,133.2,31.43,0.8366,0.6687,-0.1228,-0.3953,0.8612,0.7879,0.1623,-0.258
Guilin,110.3,25.28,2012,12,2012-12,60.76,10.85,0.6613,0.6566,0.0695,-0.204,0.7196,0.7962,0.2101,-0.0476
Guilin,110.3,25.28,2013,1,2013-01,30.69,9.37,-0.8342,0.3476,0.0862,-0.456,-0.8894,0.4626,0.2538,-0.2371
Guilin,110.3,25.28,2013,2,2013-02,52.64,24.19,-0.3576,-0.667,0.1833,-0.5165,-0.6719,-0.7724,0.4206,-0.3579
Guilin,110.3,25.28,2013,3,2013-03,208.01,51.84,1.2381,0.2236,0.5031,-0.2322,1.1322,0.0882,0.5883,-0.0941
Guilin,110.3,25.28,2013,4,2013-04,261.0,65.2,0.7059,0.9205,0.7805,-0.0115,0.733,0.8779,0.8424,0.2178
Guilin,110.3,25.28,2013,5,2013-05,292.02,110.01,0.0486,0.9533,0.5225,0.1798,0.1377,0.9565,0.5539,0.4777
Guilin,110.3,25.28,2013,6,2013-06,232.5,130.88,-1.7691,-0.7093,-0.4847,-0.3364,-1.6801,-0.5137,-0.3218,-0.1339
Guilin,110.3,25.28,2013,7,2013-07,48.98,144.34,-1.7297,-1.9113,-0.8761,-0.6258,-1.7159,-1.6978,-0.8077,-0.5018
Guilin,110.3,25.28,2013,8,2013-08,200.26,138.04,0.9818,-1.5073,-0.5405,-0.3585,0.9852,-1.5235,-0.4769,-0.2525
Guilin,110.3,25.28,2013,9,2013-09,126.3,100.88,0.6985,-0.2793,-0.7731,-0.3648,0.7731,-0.1704,-0.6336,-0.2504
Guilin,110.3,25.28,2013,10,2013-10,26.04,62.81,-0.6249,0.6469,-1.2668,-0.4576,-0.3279,0.6999,-1.2049,-0.3124
Guilin,110.3,25.28,2013,11,2013-11,110.7,34.22,0.5904,0.3913,-1.0928,-0.5223,0.6038,0.5437,-0.8961,-0.4461
Guilin,110.3,25.28,2013,12,2013-12,71.3,8.56,0.9189,0.3803,-0.0707,-0.451,0.969,0.6536,0.0716,-0.344
Guilin,110.3,25.28,2014,1,2014-01,17.36,14.02,-1.4504,0.0887,0.4469,-0.498,-1.4184,0.1397,0.5496,-0.3451
Guilin,110.3,25.28,2014,2,2014-02,71.68,11.08,0.1226,-0.3744,0.0444,-0.4472,0.113,-0.3949,0.3375,-0.2387
Guilin,110.3,25.28,2014,3,2014-03,119.66,39.62,-0.2057,-0.9376,-0.3486,-0.7844,-0.1873,-0.7847,0.0446,-0.5395
Guilin,110.3,25.28,2014,4,2014-04,189.3,78.74,-0.0279,-0.2394,-0.2289,-1.0161,-0.1246,-0.1551,0.0452,-0.8987
Guilin,110.3,25.28,2014,5,2014-05,259.78,107.51,-0.3635,-0.4872,-0.6022,-1.0848,-0.2291,-0.3934,-0.4451,-1.0697
Guilin,110.3,25.28,2014,6,2014-06,370.2,136.38,-0.275,-0.4954,-0.7265,-0.587,-0.256,-0.386,-0.5956,-0.3875
Guilin,110.3,25.28,2014,7,2014-07,203.05,149.39,0.1958,-0.3312,-0.3815,-0.0926,0.2369,-0.3359,-0.2506,-0.0013
Guilin,110.3,25.28,2014,8,2014-08,198.4,135.19,0.9609,0.1944,-0.1341,-0.117,0.9967,0.2745,-0.0972,-0.0281
Guilin,110.3,25.28,2014,9,2014-09,84.6,112.09,0.0403,0.4467,-0.1166,-0.2597,-0.0546,0.423,-0.1165,-0.1554
Guilin,110.3,25.28,2014,10,2014-10,40.3,76.12,-0.1444,0.4348,-0.1198,-0.2426,-0.2986,0.3211,-0.0101,-0.1739
Guilin,110.3,25.28,2014,11,2014-11,112.8,34.98,0.6146,0.1733,0.177,-0.2255,0.6183,0.1891,0.2685,-0.2274
Guilin,110.3,25.28,2014,12,2014-12,33.79,9.72,-0.1721,0.1601,0.3543,-0.314,0.0719,0.3819,0.3334,-0.2898
Guilin,110.3,25.28,2015,1,2015-01,62.0,13.36,0.0802,0.1856,0.3372,-0.1429,-0.1637,0.228,0.3316,-0.0439
Guilin,110.3,25.28,2015,2,2015-02,81.48,22.51,0.3366,-0.0903,-0.0202,-0.1143,0.0737,-0.3225,0.0209,-0.0582
Guilin,110.3,25.28,2015,3,2015-03,61.07,43.52,-1.6473,-1.0036,-0.563,-0.3258,-1.5592,-1.1024,-0.4569,-0.2861
Guilin,110.3,25.28,2015,4,2015-04,98.1,72.74,-1.3125,-1.7281,-1.1699,-0.6551,-1.2032,-1.939,-1.4555,-0.5944
Guilin,110.3,25.28,2015,5,2015-05,398.97,116.74,1.2305,-0.5755,-0.5588,-0.1484,1.1075,-0.5624,-0.5396,0.0541
Guilin,110.3,25.28,2015,6,2015-06,411.6,135.86,0.0978,0.0438,-0.3096,-0.0325,0.0976,0.151,-0.1969,0.0258
Guilin,110.3,25.28,2015,7,2015-07,245.52,134.05,0.5233,0.7776,-0.0539,0.0826,0.6284,0.7325,0.0576,0.0961
Guilin,110.3,25.28,2015,8,2015-08,216.07,129.87,1.1544,0.6862,0.227,0.1272,1.254,0.7704,0.3049,0.137
Guilin,110.3,25.28,2015,9,2015-09,151.8,104.53,1.0324,1.1584,0.784,0.3262,1.0582,1.2275,0.8318,0.3888
Guilin,110.3,25.28,2015,10,2015-10,160.58,71.41,1.9299,1.726,1.6605,0.694,1.7743,1.8342,1.4825,0.739
Guilin,110.3,25.28,2015,11,2015-11,321.9,38.07,2.2735,2.6538,2.0645,1.2979,2.1661,2.1662,1.737,1.2699
Guilin,110.3,25.28,2015,12,2015-12,135.47,11.7,2.1189,3.09,2.4091,1.6207,1.8712,2.2514,2.2661,1.5474
Guilin,110.3,25.28,2016,1,2016-01,93.31,8.45,0.7148,2.682,2.7008,1.8638,0.6898,2.7057,2.5048,1.6721
Guilin,110.3,25.28,2016,2,2016-02,23.49,13.13,-1.4201,0.9877,2.7627,1.762,-1.1245,1.1017,2.2651,1.6383
Guilin,110.3,25.28,2016,3,2016-03,115.63,36.96,-0.2867,-0.5764,2.4422,1.9392,-0.214,-0.3363,1.9439,1.7481
Guilin,110.3,25.28,2016,4,2016-04,350.1,81.28,1.4522,0.6741,2.2496,2.3912,1.3613,0.7157,1.8184,1.9579
Guilin,110.3,25.28,2016,5,2016-05,318.37,105.79,0.3633,1.1092,1.2695,2.1458,0.4686,1.1012,1.2363,1.712
Guilin,110.3,25.28,2016,6,2016-06,292.8,133.33,-1.0557,0.3447,0.0649,1.7336,-0.9815,0.4434,0.2842,1.5766
Guilin,110.3,25.28,2016,7,2016-07,153.76,149.04,-0.248,-0.709,-0.2201,1.36,-0.171,-0.6551,-0.0787,1.2984
Guilin,110.3,25.28,2016,8,2016-08,145.08,141.81,0.2986,-0.7966,0.0081,1.259,0.2355,-0.709,0.0366,1.1949
Guilin,110.3,25.28,2016,9,2016-09,75.6,104.91,-0.1293,-0.2872,0.0154,1.0968,-0.0879,-0.2612,0.0254,1.0664
Guilin,110.3,25.28,2016,10,2016-10,41.85,78.22,-0.0998,-0.0496,-0.7405,0.7939,-0.3155,-0.177,-0.6644,0.7915
Guilin,110.3,25.28,2016,11,2016-11,117.3,33.65,0.6657,0.1469,-0.6725,0.1747,0.6802,0.2155,-0.5618,0.1764
Guilin,110.3,25.28,2016,12,2016-12,52.08,20.32,0.4262,0.4122,-0.0603,-0.0546,0.2937,0.4858,-0.0975,-0.0391
Guilin,110.3,25.28,2017,1,2017-01,62.31,18.66,0.0874,0.4161,0.1236,-0.133,-0.2901,0.3195,0.0363,-0.0805
Guilin,110.3,25.28,2017,2,2017-02,59.08,19.72,-0.1836,-0.1524,-0.0726,-0.0099,-0.4029,-0.5641,-0.083,0.0192
Guilin,110.3,25.28,2017,3,2017-03,200.26,37.89,1.1299,0.5936,0.537,0.2999,1.2283,0.5524,0.5529,0.3178
Guilin,110.3,25.28,2017,4,2017-04,113.7,73.47,-1.0461,-0.3096,-0.0676,-0.5611,-0.992,-0.2411,0.0905,-0.4888
Guilin,110.3,25.28,2017,5,2017-05,231.57,107.04,-0.7534,-0.6821,-0.6719,-0.827,-0.6294,-0.543,-0.655,-0.8643
Guilin,110.3,25.28,2017,6,2017-06,559.5,126.28,1.2558,0.0211,0.2123,0.0467,1.2076,0.2291,0.3953,0.1335
Guilin,110.3,25.28,2017,7,2017-07,339.76,148.1,1.1358,1.1141,0.7061,0.535,1.0764,1.0753,0.7609,0.5067
Guilin,110.3,25.28,2017,8,2017-08,274.66,139.89,1.7316,1.9526,1.2792,0.909,1.7521,1.6879,1.2671,0.8462
Guilin,110.3,25.28,2017,9,2017-09,107.7,120.63,0.4261,1.6933,1.1893,1.0252,0.1983,1.5417,1.123,0.9387
Guilin,110.3,25.28,2017,10,2017-10,23.87,67.87,-0.7135,1.007,1.4801,1.0115,-0.5742,0.8915,1.3111,0.9527
Guilin,110.3,25.28,2017,11,2017-11,52.8,34.74,-0.2553,-0.3425,1.5486,0.8254,-0.19,-0.2751,1.3372,0.756
Guilin,110.3,25.28,2017,12,2017-12,32.24,13.12,-0.2322,-0.8397,1.0227,0.8077,-0.0918,-0.5784,0.9185,0.7804
Guilin,110.3,25.28,2018,1,2018-01,71.3,8.73,0.2874,-0.4078,0.5038,0.9294,0.1774,-0.3955,0.471,0.9399
Guilin,110.3,25.28,2018,2,2018-02,22.96,15.92,-1.4467,-1.0103,-0.904,0.8458,-1.2082,-0.9195,-0.9139,0.8964
Guilin,110.3,25.28,2018,3,2018-03,171.12,51.96,0.6969,-0.1141,-0.7138,0.757,0.526,-0.1329,-0.5638,0.7681
Guilin,110.3,25.28,2018,4,2018-04,127.8,75.64,-0.8267,-0.809,-0.9467,0.6908,-0.8306,-0.8992,-0.9953,0.739
Guilin,110.3,25.28,2018,5,2018-05,269.7,121.98,-0.2332,-0.4882,-0.8397,0.8065,-0.2903,-0.6236,-0.9403,0.8283
Guilin,110.3,25.28,2018,6,2018-06,262.2,129.77,-1.4035,-1.5663,-1.2623,-0.1252,-1.2889,-2.8671,-1.8711,-0.0836
Guilin,110.3,25.28,2018,7,2018-07,190.03,153.87,0.0864,-0.9594,-1.1017,-0.5552,0.1014,-0.9741,-1.2273,-0.5977
Guilin,110.3,25.28,2018,8,2018-08,163.37,140.71,0.5414,-0.6539,-0.7946,-0.9696,0.4987,-0.5549,-0.8976,-1.0335
Guilin,110.3,25.28,2018,9,2018-09,131.7,107.19,0.7726,0.4409,-0.8504,-0.9308,0.7606,0.3884,-0.9095,-0.9786
Guilin,110.3,25.28,2018,10,2018-10,119.97,57.94,1.4024,1.0632,-0.21,-0.6548,1.459,1.1072,-0.0745,-0.6351
Guilin,110.3,25.28,2018,11,2018-11,109.5,35.03,0.5763,1.1247,0.0338,-0.4476,0.5818,1.0888,0.219,-0.47
Guilin,110.3,25.28,2018,12,2018-12,66.65,11.56,0.8085,1.1655,0.8219,-0.296,0.8244,1.1548,0.8024,-0.2901
Guilin,110.3,25.28,2019,1,2019-01,90.83,9.77,0.6702,0.7408,1.101,-0.213,0.6051,0.8168,1.1202,-0.1422
Guilin,110.3,25.28,2019,2,2019-02,108.36,13.17,0.8475,1.1592,1.4003,0.0885,0.9315,1.3349,1.3662,0.1724
Guilin,110.3,25.28,2019,3,2019-03,207.7,42.5,1.2338,1.5242,1.6283,0.2263,1.2718,1.5048,1.4834,0.3331
Guilin,110.3,25.28,2019,4,2019-04,342.6,79.97,1.3944,1.8636,1.7145,0.8341,1.3109,1.7843,1.4791,0.8654
Guilin,110.3,25.28,2019,5,2019-05,163.99,103.3,-1.8424,0.6277,0.9575,0.5188,-2.0345,0.6879,0.9743,0.7102
Guilin,110.3,25.28,2019,6,2019-06,507.0,133.11,0.8708,0.6333,1.037,1.1555,0.8218,0.6978,1.0307,1.1151
Guilin,110.3,25.28,2019,7,2019-07,562.65,145.73,2.2431,1.5539,1.9632,1.9064,2.0334,1.4946,1.7081,1.7747
Guilin,110.3,25.28,2019,8,2019-08,110.05,153.03,-0.2308,1.9747,1.8612,1.8952,-0.4855,1.6545,1.7062,1.7724
Guilin,110.3,25.28,2019,9,2019-09,30.3,110.42,-1.3119,1.6032,1.5227,1.7081,-1.2836,1.4536,1.3885,1.5788
